Student ID,student_name,gender,grade,school_name,reading_score,math_score,math_passed,reading_passed,overall
18289,Blake Butler,M,12th,Bailey High School,82,66,0,1,0
18290,Steven Jackson,M,11th,Bailey High School,79,87,1,1,1
18291,Anna Frank,F,12th,Bailey High School,94,64,0,1,0
18292,Tina Jones,F,11th,Bailey High School,91,62,0,1,0
18293,Dale Hernandez,M,10th,Bailey High School,82,83,1,1,1
18294,Nicholas Reed,M,12th,Bailey High School,88,74,1,1,1
18295,Joshua Flores,M,9th,Bailey High School,94,88,1,1,1
18296,Bianca Boyer,F,9th,Bailey High School,66,55,0,0,0
18297,William Thompson,M,9th,Bailey High School,96,99,1,1,1
18298,Brittany Mcmillan,F,11th,Bailey High School,87,66,0,1,0
18299,Janet Grant,F,11th,Bailey High School,64,97,1,0,0
18300,Deanna Richardson,F,10th,Bailey High School,76,94,1,1,1
18301,Jonathan Long,M,9th,Bailey High School,66,94,1,0,0
18302,Michelle Palmer,F,10th,Bailey High School,85,98,1,1,1
18303,Kevin Rojas,M,10th,Bailey High School,64,97,1,0,0
18304,Luis Stevens,M,12th,Bailey High School,88,61,0,1,0
18305,Jonathan Smith Jr.,M,12th,Bailey High School,95,60,0,1,0
18306,Samantha Patterson,F,9th,Bailey High School,91,64,0,1,0
18307,Brittany Benson,F,10th,Bailey High School,85,85,1,1,1
18308,Alfred Mcdowell,M,11th,Bailey High School,96,94,1,1,1
18309,Michael Wright,M,10th,Bailey High School,85,81,1,1,1
18310,Chloe Johnson,F,10th,Bailey High School,76,75,1,1,1
18311,Monique Yang,F,12th,Bailey High School,92,66,0,1,0
18312,Douglas Chapman,M,11th,Bailey High School,82,96,1,1,1
18313,Michael Ballard,M,12th,Bailey High School,83,94,1,1,1
18314,Tanya Richardson,F,12th,Bailey High School,82,73,1,1,1
18315,Bryan Lynch,M,10th,Bailey High School,90,75,1,1,1
18316,Renee Oconnor,F,11th,Bailey High School,98,63,0,1,0
18317,Emily Powell,F,9th,Bailey High School,87,90,1,1,1
18318,Louis Waters,M,9th,Bailey High School,77,82,1,1,1
18319,Adrian Gray,M,10th,Bailey High School,70,71,1,1,1
18320,Michelle Harris,F,10th,Bailey High School,80,72,1,1,1
18321,Maria Stewart,F,11th,Bailey High School,90,78,1,1,1
18322,Wendy Williams,F,10th,Bailey High School,88,58,0,1,0
18323,Nathan Dominguez,M,9th,Bailey High School,92,84,1,1,1
18324,Erin Ramirez,F,10th,Bailey High School,76,88,1,1,1
18325,Kristin Keller,F,9th,Bailey High School,84,62,0,1,0
18326,Amber Ferguson,F,11th,Bailey High School,69,59,0,0,0
18327,Shannon Brown,F,11th,Bailey High School,71,95,1,1,1
18328,Jordan Stewart,M,9th,Bailey High School,72,60,0,1,0
18329,Jonathan Weber,M,11th,Bailey High School,84,67,0,1,0
18330,Ray Harris,M,12th,Bailey High School,74,92,1,1,1
18331,Brian Dunn,M,9th,Bailey High School,88,69,0,1,0
18332,Adam Cabrera,M,12th,Bailey High School,77,97,1,1,1
18333,Jose Morrison,M,11th,Bailey High School,97,91,1,1,1
18334,Ryan Peterson,M,11th,Bailey High School,88,62,0,1,0
18335,Bruce Mendoza,M,10th,Bailey High School,81,85,1,1,1
18336,Lori Zamora,F,12th,Bailey High School,63,90,1,0,0
18337,Robert Mendoza,M,11th,Bailey High School,73,78,1,1,1
18338,Emily Martin,F,9th,Bailey High School,95,89,1,1,1
18339,Jamie Miller,F,9th,Bailey High School,94,88,1,1,1
18340,Nathan Atkinson,M,9th,Bailey High School,67,60,0,0,0
18341,Kelly Martinez,F,9th,Bailey High School,88,64,0,1,0
18342,Desiree Blake,F,10th,Bailey High School,79,85,1,1,1
18343,Cassandra Taylor,F,10th,Bailey High School,76,57,0,1,0
18344,Sara Cooper,F,12th,Bailey High School,64,72,1,0,0
18345,Rodney Williams,M,11th,Bailey High School,73,81,1,1,1
18346,Cynthia Evans,F,11th,Bailey High School,84,97,1,1,1
18347,Ethan Richardson,M,10th,Bailey High School,85,69,0,1,0
18348,Hunter Fields,M,12th,Bailey High School,89,57,0,1,0
18349,Carlos Ramirez,M,9th,Bailey High School,79,72,1,1,1
18350,Tina Moran,F,10th,Bailey High School,81,94,1,1,1
18351,Beth Richards,F,10th,Bailey High School,84,91,1,1,1
18352,Allen Morris Jr.,M,9th,Bailey High School,72,93,1,1,1
18353,Miranda Miller,F,11th,Bailey High School,67,72,1,0,0
18354,Hannah Cooper,F,12th,Bailey High School,89,66,0,1,0
18355,Jordan Martin,M,10th,Bailey High School,95,73,1,1,1
18356,Sarah Roberts,F,9th,Bailey High School,82,59,0,1,0
18357,Patricia Ho,F,9th,Bailey High School,96,80,1,1,1
18358,Breanna Morris,F,9th,Bailey High School,83,80,1,1,1
18359,Sarah Garrett,F,10th,Bailey High School,82,69,0,1,0
18360,Emily Turner,F,9th,Bailey High School,84,65,0,1,0
18361,Alyssa Rodriguez,F,9th,Bailey High School,72,94,1,1,1
18362,Jennifer Huynh,F,10th,Bailey High School,90,57,0,1,0
18363,Samuel Davenport,M,12th,Bailey High School,77,63,0,1,0
18364,Richard Johnson,M,9th,Bailey High School,92,90,1,1,1
18365,James Hernandez,M,11th,Bailey High School,73,56,0,1,0
18366,Travis Davis,M,10th,Bailey High School,79,70,1,1,1
18367,Alyssa Riley,F,12th,Bailey High School,80,91,1,1,1
18368,Kyle Young,M,12th,Bailey High School,90,95,1,1,1
18369,Mary Green,F,9th,Bailey High School,67,75,1,0,0
18370,Joan Reed,F,11th,Bailey High School,70,73,1,1,1
18371,Kevin Lynn,M,10th,Bailey High School,76,57,0,1,0
18372,Sara Weaver,F,10th,Bailey High School,96,89,1,1,1
18373,Megan Miller,F,9th,Bailey High School,76,69,0,1,0
18374,Carrie Moore,F,11th,Bailey High School,77,68,0,1,0
18375,Steven Jones,M,11th,Bailey High School,75,77,1,1,1
18376,Wanda Bailey,F,9th,Bailey High School,70,57,0,1,0
18377,Jeff Henderson,M,11th,Bailey High School,63,78,1,0,0
18378,Matthew Weber,M,11th,Bailey High School,75,90,1,1,1
18379,Christopher Williams,M,11th,Bailey High School,95,84,1,1,1
18380,Renee Rodriguez,F,9th,Bailey High School,66,84,1,0,0
18381,Eric Carson,M,10th,Bailey High School,92,98,1,1,1
18382,Jeffrey Payne,M,9th,Bailey High School,77,60,0,1,0
18383,Kari Charles,F,9th,Bailey High School,96,76,1,1,1
18384,Mary Combs,F,11th,Bailey High School,69,70,1,0,0
18385,Diana Curtis,F,10th,Bailey High School,70,82,1,1,1
18386,Kelly Harmon,F,9th,Bailey High School,87,73,1,1,1
18387,Shannon Weaver,F,9th,Bailey High School,80,85,1,1,1
18388,Patty Nelson,F,9th,Bailey High School,68,82,1,0,0
18389,Donna Jackson,F,12th,Bailey High School,63,77,1,0,0
18390,Andrea Jones,F,9th,Bailey High School,89,64,0,1,0
18391,Sarah Jordan,F,11th,Bailey High School,76,70,1,1,1
18392,Dale Whitaker,M,9th,Bailey High School,81,55,0,1,0
18393,Kayla Cummings,F,11th,Bailey High School,75,85,1,1,1
18394,Catherine Singleton,F,10th,Bailey High School,97,77,1,1,1
18395,Michelle Ramirez,F,12th,Bailey High School,81,66,0,1,0
18396,Bradley Lopez,M,11th,Bailey High School,72,66,0,1,0
18397,Jacob Jackson,M,11th,Bailey High School,78,97,1,1,1
18398,Xavier Santana,M,10th,Bailey High School,85,55,0,1,0
18399,Zachary Brady,M,11th,Bailey High School,76,85,1,1,1
18400,Anthony Stone,M,12th,Bailey High School,99,91,1,1,1
18401,Katherine Dean,F,9th,Bailey High School,64,97,1,0,0
18402,Morgan Bailey,F,11th,Bailey High School,94,91,1,1,1
18403,Shawn Boyd,M,10th,Bailey High School,87,96,1,1,1
18404,Jesse Dyer,M,10th,Bailey High School,72,74,1,1,1
18405,Geoffrey Hall,M,12th,Bailey High School,83,67,0,1,0
18406,Matthew Stewart,M,10th,Bailey High School,69,83,1,0,0
18407,William Tyler,M,10th,Bailey High School,75,77,1,1,1
18408,Michael Leach,M,10th,Bailey High School,83,89,1,1,1
18409,Gregory Reynolds,M,10th,Bailey High School,72,64,0,1,0
18410,James Carpenter,M,11th,Bailey High School,81,73,1,1,1
18411,Kristina Gutierrez,F,12th,Bailey High School,73,76,1,1,1
18412,Beverly Lee,F,11th,Bailey High School,70,83,1,1,1
18413,Lisa Campos,F,10th,Bailey High School,84,56,0,1,0
18414,Matthew Lyons,M,10th,Bailey High School,96,88,1,1,1
18415,Daniel Murray,M,10th,Bailey High School,75,95,1,1,1
18416,Mr. Lee Rose,M,11th,Bailey High School,99,98,1,1,1
18417,David Mckenzie,M,11th,Bailey High School,74,55,0,1,0
18418,Brittney Henry,F,9th,Bailey High School,84,77,1,1,1
18419,Sarah Hunter,F,12th,Bailey High School,72,90,1,1,1
18420,Michael Vasquez,M,11th,Bailey High School,78,75,1,1,1
18421,Aaron Rodriguez,M,9th,Bailey High School,69,93,1,0,0
18422,Tyler Diaz,M,10th,Bailey High School,87,61,0,1,0
18423,Dr. Carl James,M,9th,Bailey High School,68,60,0,0,0
18424,William Morris,M,12th,Bailey High School,85,67,0,1,0
18425,Wayne Newton,M,10th,Bailey High School,66,56,0,0,0
18426,Amber Goodman,F,10th,Bailey High School,88,75,1,1,1
18427,William Francis,M,9th,Bailey High School,70,61,0,1,0
18428,Danielle Dyer,F,9th,Bailey High School,70,55,0,1,0
18429,Michael Wagner,M,9th,Bailey High School,92,77,1,1,1
18430,Rebecca Brown,F,11th,Bailey High School,80,60,0,1,0
18431,Amanda Rogers,F,9th,Bailey High School,87,95,1,1,1
18432,Patricia Jones,F,9th,Bailey High School,88,63,0,1,0
18433,Victor Martin,M,9th,Bailey High School,81,74,1,1,1
18434,Dr. Kimberly Benjamin,F,9th,Bailey High School,82,97,1,1,1
18435,Christopher Herrera,M,10th,Bailey High School,83,84,1,1,1
18436,Michelle Becker,F,9th,Bailey High School,96,58,0,1,0
18437,Edward Turner,M,10th,Bailey High School,68,57,0,0,0
18438,Mr. Lucas Smith,M,12th,Bailey High School,99,87,1,1,1
18439,Derek Bolton,M,12th,Bailey High School,81,99,1,1,1
18440,Mr. Jason Grant DDS,M,10th,Bailey High School,70,75,1,1,1
18441,Ethan Blair,M,10th,Bailey High School,82,96,1,1,1
18442,Dawn Knight,F,10th,Bailey High School,64,72,1,0,0
18443,Shelly Mitchell,F,12th,Bailey High School,76,67,0,1,0
18444,Joseph Nunez,M,9th,Bailey High School,81,96,1,1,1
18445,Keith Alvarez,M,9th,Bailey High School,90,86,1,1,1
18446,Stephen Price,M,10th,Bailey High School,96,86,1,1,1
18447,Amy Kirk,F,12th,Bailey High School,85,60,0,1,0
18448,Ricardo Vazquez,M,9th,Bailey High School,93,69,0,1,0
18449,Melissa Brown,F,12th,Bailey High School,93,85,1,1,1
18450,Jennifer Reynolds,F,12th,Bailey High School,99,81,1,1,1
18451,Matthew Wright,M,10th,Bailey High School,67,94,1,0,0
18452,Courtney Robinson,F,11th,Bailey High School,74,84,1,1,1
18453,Matthew Hawkins,M,9th,Bailey High School,71,72,1,1,1
18454,Nicole Smith,F,9th,Bailey High School,77,90,1,1,1
18455,Caroline Tran,F,10th,Bailey High School,88,71,1,1,1
18456,Juan White,M,10th,Bailey High School,93,86,1,1,1
18457,Lawrence Rowe,M,10th,Bailey High School,94,75,1,1,1
18458,Cassandra Fowler,F,12th,Bailey High School,93,64,0,1,0
18459,Rachel Davis,F,12th,Bailey High School,96,59,0,1,0
18460,Sarah Hodge,F,9th,Bailey High School,65,57,0,0,0
18461,Amber Blevins,F,9th,Bailey High School,65,78,1,0,0
18462,Aaron Thompson,M,12th,Bailey High School,74,78,1,1,1
18463,Jennifer Moore,F,10th,Bailey High School,85,65,0,1,0
18464,Laura Mercado,F,10th,Bailey High School,97,59,0,1,0
18465,Aaron Solis Jr.,M,12th,Bailey High School,81,87,1,1,1
18466,Adam Walsh,M,12th,Bailey High School,95,84,1,1,1
18467,Joanne Chandler,F,11th,Bailey High School,65,80,1,0,0
18468,Benjamin Bates,M,9th,Bailey High School,92,62,0,1,0
18469,Michelle Grimes,F,12th,Bailey High School,65,68,0,0,0
18470,Thomas Marshall,M,9th,Bailey High School,93,73,1,1,1
18471,Anna Johnson,F,9th,Bailey High School,66,67,0,0,0
18472,Donna Turner,F,10th,Bailey High School,72,96,1,1,1
18473,Ryan Graham MD,M,9th,Bailey High School,89,79,1,1,1
18474,Terri Miller,F,9th,Bailey High School,63,86,1,0,0
18475,Kimberly Herring,F,11th,Bailey High School,80,86,1,1,1
18476,Taylor Dominguez,F,9th,Bailey High School,78,56,0,1,0
18477,Lisa Harris,F,9th,Bailey High School,68,89,1,0,0
18478,Tamara Williams,F,10th,Bailey High School,97,65,0,1,0
18479,Michael Robinson,M,9th,Bailey High School,94,56,0,1,0
18480,Joshua Gomez,M,12th,Bailey High School,82,61,0,1,0
18481,Nicole Wilson,F,10th,Bailey High School,85,70,1,1,1
18482,Melissa Kelly,F,9th,Bailey High School,98,89,1,1,1
18483,Amy Harper,F,12th,Bailey High School,84,94,1,1,1
18484,Jeffery Burns,M,11th,Bailey High School,68,98,1,0,0
18485,Chase Ray,M,9th,Bailey High School,67,90,1,0,0
18486,Jo Owens,F,10th,Bailey High School,78,65,0,1,0
18487,Cassandra Williams,F,11th,Bailey High School,79,73,1,1,1
18488,Rebecca Santiago,F,10th,Bailey High School,91,83,1,1,1
18489,Reginald Erickson,M,12th,Bailey High School,85,60,0,1,0
18490,Madison Kline,F,10th,Bailey High School,68,67,0,0,0
18491,Bryan Fischer,M,12th,Bailey High School,86,73,1,1,1
18492,Tracy Rodriguez,F,9th,Bailey High School,96,99,1,1,1
18493,Amanda Stevens,F,12th,Bailey High School,69,58,0,0,0
18494,Robert Raymond,M,10th,Bailey High School,75,96,1,1,1
18495,Yvonne Ware,F,9th,Bailey High School,95,77,1,1,1
18496,Jake Miles,M,9th,Bailey High School,79,86,1,1,1
18497,Karen Horton,F,11th,Bailey High School,68,72,1,0,0
18498,Amy Dennis,F,11th,Bailey High School,79,93,1,1,1
18499,Timothy Warren,M,11th,Bailey High School,89,76,1,1,1
18500,Mary Williams,F,12th,Bailey High School,91,61,0,1,0
18501,Christopher Myers,M,9th,Bailey High School,71,66,0,1,0
18502,Benjamin Webster,M,11th,Bailey High School,93,96,1,1,1
18503,Justin Morgan MD,M,10th,Bailey High School,95,69,0,1,0
18504,Cindy Murphy,F,9th,Bailey High School,72,97,1,1,1
18505,Adrian Diaz,M,11th,Bailey High School,75,68,0,1,0
18506,Andrew Lee,M,12th,Bailey High School,85,88,1,1,1
18507,Amanda Kent,F,12th,Bailey High School,64,74,1,0,0
18508,Devin Hogan,M,10th,Bailey High School,64,68,0,0,0
18509,Angela Herrera,F,11th,Bailey High School,80,99,1,1,1
18510,Dylan Johnson,M,9th,Bailey High School,65,97,1,0,0
18511,Jack Berry,M,10th,Bailey High School,76,98,1,1,1
18512,Victoria Larsen,F,10th,Bailey High School,73,90,1,1,1
18513,Frank Newman,M,9th,Bailey High School,77,60,0,1,0
18514,Megan Moore,F,12th,Bailey High School,79,98,1,1,1
18515,Lisa Myers,F,9th,Bailey High School,80,65,0,1,0
18516,Renee Smith,F,10th,Bailey High School,92,56,0,1,0
18517,Donna Turner,F,12th,Bailey High School,79,78,1,1,1
18518,Helen Adams,F,11th,Bailey High School,78,62,0,1,0
18519,Sydney Villarreal,F,10th,Bailey High School,90,66,0,1,0
18520,Joshua Odonnell,M,11th,Bailey High School,89,63,0,1,0
18521,Kevin Smith,M,11th,Bailey High School,75,87,1,1,1
18522,Kristine Kelly,F,9th,Bailey High School,63,94,1,0,0
18523,Melanie Carey,F,10th,Bailey High School,91,69,0,1,0
18524,Brandi Smith,F,10th,Bailey High School,84,95,1,1,1
18525,Samuel Clark,M,10th,Bailey High School,89,55,0,1,0
18526,Eric Silva,M,12th,Bailey High School,82,58,0,1,0
18527,Steven Davis,M,10th,Bailey High School,85,86,1,1,1
18528,Jerry Juarez,M,12th,Bailey High School,66,66,0,0,0
18529,John Simmons,M,10th,Bailey High School,78,69,0,1,0
18530,Deborah Moore,F,11th,Bailey High School,71,64,0,1,0
18531,Mrs. Victoria Cochran,F,11th,Bailey High School,74,62,0,1,0
18532,Melissa Anderson,F,9th,Bailey High School,75,82,1,1,1
18533,Timothy Weber,M,11th,Bailey High School,69,85,1,0,0
18534,Andrea Adams,F,10th,Bailey High School,97,65,0,1,0
18535,David Velazquez,M,10th,Bailey High School,84,71,1,1,1
18536,Marissa Blevins,F,9th,Bailey High School,75,74,1,1,1
18537,Jason Hall,M,9th,Bailey High School,90,84,1,1,1
18538,Jessica Fritz,F,12th,Bailey High School,97,68,0,1,0
18539,Dr. Ryan Roberts,M,11th,Bailey High School,95,78,1,1,1
18540,Joseph Hernandez,M,9th,Bailey High School,95,88,1,1,1
18541,Wanda Maddox,F,9th,Bailey High School,84,78,1,1,1
18542,Glenda Sanders,F,10th,Bailey High School,88,79,1,1,1
18543,Matthew Cooper,M,12th,Bailey High School,84,92,1,1,1
18544,Arthur Koch,M,9th,Bailey High School,74,68,0,1,0
18545,Nicholas Daniel,M,9th,Bailey High School,75,66,0,1,0
18546,Robert Whitehead,M,11th,Bailey High School,64,60,0,0,0
18547,Tamara Taylor,F,12th,Bailey High School,78,60,0,1,0
18548,David Russell,M,11th,Bailey High School,94,65,0,1,0
18549,Steven Campbell,M,10th,Bailey High School,68,60,0,0,0
18550,Katie Strickland DDS,F,10th,Bailey High School,87,55,0,1,0
18551,Jerry Richards,M,9th,Bailey High School,80,80,1,1,1
18552,Joel Pitts,M,9th,Bailey High School,86,56,0,1,0
18553,Katie Evans,F,11th,Bailey High School,96,72,1,1,1
18554,Emma Perry MD,F,12th,Bailey High School,85,97,1,1,1
18555,Peter Williams,M,11th,Bailey High School,88,68,0,1,0
18556,Thomas Herrera,M,9th,Bailey High School,79,57,0,1,0
18557,Mr. Daniel Mckinney Jr.,M,10th,Bailey High School,65,71,1,0,0
18558,Chad Sharp,M,10th,Bailey High School,78,59,0,1,0
18559,Susan Reid,F,11th,Bailey High School,67,63,0,0,0
18560,Carl Perez,M,11th,Bailey High School,87,55,0,1,0
18561,Mr. Paul Farmer,M,11th,Bailey High School,69,88,1,0,0
18562,Robert Ayala,M,12th,Bailey High School,81,97,1,1,1
18563,Sarah Clark,F,11th,Bailey High School,63,90,1,0,0
18564,Carl Oconnor,M,11th,Bailey High School,83,65,0,1,0
18565,Kimberly Harris,F,12th,Bailey High School,94,96,1,1,1
18566,Lauren Turner,F,11th,Bailey High School,92,71,1,1,1
18567,David Robinson,M,12th,Bailey High School,94,70,1,1,1
18568,Russell Durham,M,11th,Bailey High School,71,86,1,1,1
18569,Jacob Davis,M,12th,Bailey High School,78,70,1,1,1
18570,Jennifer Carlson,F,9th,Bailey High School,84,78,1,1,1
18571,Karen Robinson,F,11th,Bailey High School,88,99,1,1,1
18572,Laura Harris,F,12th,Bailey High School,89,63,0,1,0
18573,Jamie Mendoza,M,10th,Bailey High School,91,64,0,1,0
18574,Jorge Mcdonald,M,9th,Bailey High School,64,97,1,0,0
18575,Dustin Ford,M,10th,Bailey High School,97,65,0,1,0
18576,Stephanie Howard MD,F,9th,Bailey High School,64,56,0,0,0
18577,Alyssa Williamson,F,9th,Bailey High School,85,62,0,1,0
18578,Samuel Knight,M,12th,Bailey High School,70,74,1,1,1
18579,Erika Thompson,F,12th,Bailey High School,70,55,0,1,0
18580,Laurie Collins,F,10th,Bailey High School,74,91,1,1,1
18581,Denise David,F,10th,Bailey High School,75,86,1,1,1
18582,Pedro Long,M,9th,Bailey High School,80,68,0,1,0
18583,Kyle Butler,M,10th,Bailey High School,67,95,1,0,0
18584,Danielle Hudson,F,12th,Bailey High School,86,94,1,1,1
18585,Karen Proctor,F,11th,Bailey High School,69,79,1,0,0
18586,Tiffany Wilson,F,11th,Bailey High School,92,62,0,1,0
18587,Mark Garcia,M,10th,Bailey High School,64,69,0,0,0
18588,Michael Watson,M,12th,Bailey High School,64,78,1,0,0
18589,John Johnson,M,11th,Bailey High School,87,82,1,1,1
18590,Kristopher Nunez,M,11th,Bailey High School,77,88,1,1,1
18591,Victor Reyes,M,11th,Bailey High School,92,94,1,1,1
18592,Katie Wilcox,F,11th,Bailey High School,73,99,1,1,1
18593,Justin Wilson,M,10th,Bailey High School,96,85,1,1,1
18594,Anthony Jones,M,11th,Bailey High School,88,70,1,1,1
18595,Paul Schroeder,M,11th,Bailey High School,67,93,1,0,0
18596,Karen Greene,F,10th,Bailey High School,88,63,0,1,0
18597,Michael Mercer,M,12th,Bailey High School,66,83,1,0,0
18598,James Smith,M,9th,Bailey High School,96,63,0,1,0
18599,Christopher Knight,M,11th,Bailey High School,97,97,1,1,1
18600,Gregory Herring,M,9th,Bailey High School,97,83,1,1,1
18601,Angela White,F,10th,Bailey High School,93,98,1,1,1
18602,Jay Fischer,M,12th,Bailey High School,93,61,0,1,0
18603,Daniel Barrett,M,9th,Bailey High School,81,92,1,1,1
18604,Daniel Johnson,M,11th,Bailey High School,89,99,1,1,1
18605,Travis Compton,M,9th,Bailey High School,69,97,1,0,0
18606,Seth Shaffer,M,10th,Bailey High School,79,97,1,1,1
18607,Steven Ball,M,11th,Bailey High School,68,91,1,0,0
18608,Stephanie Giles,F,10th,Bailey High School,75,84,1,1,1
18609,Jamie Rodriguez,F,11th,Bailey High School,74,99,1,1,1
18610,Jacob Lawrence,M,12th,Bailey High School,63,92,1,0,0
18611,Stacy Cobb,F,12th,Bailey High School,69,75,1,0,0
18612,Christina Mills,F,10th,Bailey High School,78,99,1,1,1
18613,Daniel Rowland,M,9th,Bailey High School,68,70,1,0,0
18614,Jonathon Willis,M,9th,Bailey High School,66,71,1,0,0
18615,Adam Rodriguez,M,9th,Bailey High School,90,59,0,1,0
18616,Laura Carlson,F,12th,Bailey High School,80,58,0,1,0
18617,Dominique Lloyd,F,9th,Bailey High School,83,97,1,1,1
18618,Danielle Barnes,F,10th,Bailey High School,87,80,1,1,1
18619,Danielle Hansen,F,10th,Bailey High School,88,56,0,1,0
18620,Teresa Contreras,F,11th,Bailey High School,99,73,1,1,1
18621,Alicia Castaneda,F,11th,Bailey High School,81,86,1,1,1
18622,Dennis Gonzales,M,12th,Bailey High School,94,97,1,1,1
18623,Joyce Roberts,F,9th,Bailey High School,63,74,1,0,0
18624,Kaitlin Wilson,F,11th,Bailey High School,83,97,1,1,1
18625,Jon Griffin,M,9th,Bailey High School,79,83,1,1,1
18626,Joseph Forbes,M,9th,Bailey High School,83,66,0,1,0
18627,Robert Bates,M,10th,Bailey High School,75,68,0,1,0
18628,Angela Russell,F,10th,Bailey High School,71,86,1,1,1
18629,Dustin Marquez,M,9th,Bailey High School,85,65,0,1,0
18630,Kyle Fowler,M,11th,Bailey High School,86,73,1,1,1
18631,Sean Wells,M,9th,Bailey High School,89,97,1,1,1
18632,Amanda Shepherd,F,12th,Bailey High School,68,68,0,0,0
18633,Deanna Combs,F,9th,Bailey High School,87,56,0,1,0
18634,Michelle Wilson,F,10th,Bailey High School,76,65,0,1,0
18635,Christy Scott,F,12th,Bailey High School,81,85,1,1,1
18636,George Price,M,10th,Bailey High School,82,96,1,1,1
18637,Mandy Mcconnell DDS,F,10th,Bailey High School,64,76,1,0,0
18638,Danielle Hayes,F,9th,Bailey High School,70,83,1,1,1
18639,Tina Bowen,F,12th,Bailey High School,84,83,1,1,1
18640,Dylan Edwards,M,11th,Bailey High School,86,93,1,1,1
18641,Jonathan Contreras,M,11th,Bailey High School,89,84,1,1,1
18642,Anthony Young,M,10th,Bailey High School,84,79,1,1,1
18643,Eric Choi,M,10th,Bailey High School,80,78,1,1,1
18644,Latasha Cummings,F,11th,Bailey High School,99,96,1,1,1
